Relative Entropy,Expectation Value Difference,Generated Expectation Value,Solution Expectation Value,Random Expectation Value
2.5971007009605773,-10.480523134399611,-11.511721071420595,-1.0311979370209843,0.051590284886760776
39.710394041031016,2.550033389731017,-0.04232820007148609,-2.5923615898025028,0.01398438582986497
3.047508889079056,-10.12220515888359,-25.79920807331531,-15.67700291443172,0.11291011417199324
12.26198626895323,-0.17644565667344414,0.47586133825419485,0.652306994927639,0.062458556113664104
2.2034103931772737,0.5746519846447149,-0.19164700940695667,-0.7662989940516716,-0.010034722342500383
56.201918329342995,0.2191691108749243,-4.2829039731423,-4.5020730840172245,0.16740641381176552
0.05629888363724377,0.008013169863546832,-1.7419623513420475,-1.7499755212055943,0.0025204507957446443
4.652116704702024,-0.046330690604356295,-0.05357285374314119,-0.007242163138784894,0.010514309996917829
5.44360585881238,-1.386690680196247,-1.5019749123025965,-0.11528423210634947,0.04713454480557263
7.062823182550571,1.8448120552067788,-0.02563759545790436,-1.8704496506646833,-0.0009594577140062606
11.212803384436903,-4.6308614242776045,-61.091993406799546,-56.46113198252194,0.013676859754986101
44.82846729613785,-1.1432365607373902,0.06920438705365856,1.2124409477910487,-0.0047040556716907685
0.0603853943594181,0.44831321876374847,-0.3226081864210049,-0.7709214051847534,-0.012010350437417786
7.559715356017035,-0.30451446949985916,-2.620695274636265,-2.3161808051364057,-0.04167340310265581
0.008817612220310425,0.007668324800600423,-2.005166019674145,-2.0128343444747454,0.007125698671772433
6.8462380513913565,-14.525788281910788,-41.80887665506484,-27.283088373154055,-0.5686154390131462
9.954747445301841,7.222342015261013,-5.756617291303364,-12.978959306564377,0.0011347693520151994
13.364187033815998,0.12609889896582394,-0.38499801594811944,-0.5110969149139434,-0.0046901241066996955
13.724129154488448,16.918496931372893,-16.919100184949976,-33.83759711632287,0.20962149672677746
11.766820997348413,1.0811403518722518,-0.046431291214574705,-1.1275716430868266,0.00919524939212078
7.0371987714023225,-6.776164993212625,-6.7906703797874,-0.014505386574775167,-0.044711485571586794
